"""sitename"""	"""siteengname"""	SO2 Average 	Maximum	X	Y	Xtwd	Ytwd	Months 
??	Erlin	1.32	6.8	120.409653	23.925175	189901.7565	2646862.1	31
??	Nantou	1.14	9.1	120.685306	23.913	217960.9325	2645423.87	31
??	Douliu	1.51	17.2	120.544994	23.711853	203604.1387	2623186.376	31
??	Lunbei	0.87	3.9	120.348742	23.757547	183615.4515	2628324.597	31
??	Xingang	0.76	5.9	120.345531	23.554839	183185.239	2605876.77	31
??	Puzi	1.21	2.6	120.2478	23.46538	173155.6228	2596018.432	31
??	Taixi	1.35	5.6	120.1993333	23.702175	168350.7048	2622269.861	31
??	Chiayi	1.68	14	120.4412515	23.46477865	192918.7784	2595861.802	31
??	Xinying	1.49	6.9	120.31725	23.305633	180167.1651	2578292.065	31
??	Shanhua	1.37	11.9	120.2974053	23.11337642	178034.4504	2557010.964	31
??	Annan	1.49	4.9	120.2175	23.048197	169810.9055	2549834.555	31
??	Tainan	1.25	7.5	120.22085	22.99123	170120.6725	2543524.177	31
??	Meinong	1.16	4.8	120.530542	22.883583	201833.2379	2531468.788	31
??	Qiaotou	1.68	7.6	120.305689	22.757506	178696.8572	2517598.62	31
??	Renwu	1.4	4.9	120.332631	22.689056	181429.6846	2510006.131	31
??	Fengshan	1.46	20.2	120.357422	22.628126	183947.8166	2503247.93	31
??	Daliao	1.18	4.6	120.425311	22.56413611	190899.162	2496133.724	31
??	Linyuan	1.07	6.7	120.41175	22.4795	189467.6618	2486767.36	31
??	Nanzi	0.9	3.7	120.328289	22.733667	181005.9027	2514948.11	31
??	Zuoying	0.77	5	120.292917	22.674861	177341.558	2508453.136	31
??	Qianjin	1.36	23.5	120.2867611	22.63390278	176687.2193	2503920.683	31
??	Qianzhen	1.25	9.6	120.3083336	22.6044507	178889.5598	22.6044507	31
??	Xiaogang	0.65	3.6	120.337736	22.565833	181893.5435	2496358.931	31
??	Pingtung	1.65	8.5	120.488033	22.673081	197391.0605	2508173.804	31
??	Chaozhou	1.39	5.7	120.561175	22.523108	204858.2576	2491543.305	31
??	Hengchun	1.64	6	120.788928	21.958069	228199.9944	2428929.591	31
??	Taitung	1.5	8.6	121.15045	22.755358	265450.6396	2517201.492	31
??	Hualien	1.31	10.9	121.599769	23.971306	311035.7319	2651975.171	31
??	Yangming	1.77	13.1	121.529583	25.182722	303377.2655	2786121.42	31
??	Yilan	2.98	23.4	121.746394	24.747917	325495.3942	2738062.753	31
??	Dongshan	1.22	8.8	121.792928	24.632203	330276.4487	2725272.259	31
??	Sanchong	1.54	10.4	121.493806	25.072611	299815.8397	2773911.122	31
??	Zhongli	1.13	15.6	121.221667	24.953278	272383.556	2760620.856	31
??	Zhushan	1.09	6.3	120.677306	23.756389	217106.971	2628081.672	31
??	Yonghe	0.59	6.1	121.516306	25.017	302109.2082	2767759.828	31
??	Fuxing	0.92	6.9	120.312017	22.608711	179270.4418	2501118.895	31
??	Puli	0.94	4.2	120.967903	23.968842	246733.614	2651572.87	31
??	Matsu	0.83	4.5	119.9314938	26.15188416	143168.4096	2893811.43	31
??	Kinmen	0.61	10.7	118.312256	24.432133	-22600.7287	2705527.895	31
??	Magong	0.41	2.8	119.566158	23.569031	103626.4632	2608028.345	31
??	Guanshan	0.87	2.6	121.161933	23.045083	266594.619	2549284.521	31
??	Mailiao	0.47	2	120.251825	23.753506	173733.7193	2627925.665	31
???	FugueiCape	1.93	10.2	121.5365689	25.29681695	173733.7193	2627925.665	31
??	Dacheng	1.02	7.5	120.2696417	23.85493056	175607.7527	2639149.039	31
??	Keelung	0.91	10.1	121.760056	25.129167	326641.0947	2780300.361	32
??	Xizhi	0.76	7.3	121.64081	25.06624	314649.5064	2773267.652	32
??	Wanli	0.75	3.8	121.689881	25.179667	319536.0581	2785856.183	32
??	Xindian	0.78	5.2	121.537778	24.977222	304293.8287	2763362.251	32
??	Tucheng	1.06	3.1	121.451861	24.982528	295617.6015	2763918.33	32
??	Banqiao	0.78	3.3	121.458667	25.012972	296293.3026	2767292.737	32
??	Xinzhuang	0.57	4.6	121.4325	25.037972	293643.389	2770053.158	32
??	Cailiao	1.06	4.7	121.481028	25.06895	298528.2	2773500.962	32
??	Linkou	0.99	6.5	121.3654898	25.07798949	286869.3782	2774465.731	32
??	Tamsui	0.89	13.1	121.449239	25.1645	295285.9191	2784073.597	32
??	Shilin	1.08	9.9	121.5166636	25.10334003	302108.7712	2777323.471	32
??	Zhongshan	0.96	5.5	121.526528	25.062361	303121.3595	2772788.228	32
??	Wanhua	1.09	3.8	121.507972	25.046503	301255.8092	2771024.55	32
??	Guting	0.78	4.3	121.529556	25.020608	303444.953	2768164.63	32
??	Songshan	0.65	4.1	121.578611	25.05	308381.9745	2771440.514	32
??	Datong	0.77	7.1	121.5134207	25.06331455	301798.5412	2772888.765	32
??	Taoyuan	0.56	3.7	121.3050053	24.9947107	280788.6456	2765226.36	32
??	Dayuan	0.89	4.7	121.2025147	25.06100357	270431.7556	2772549.774	32
??	Guanyin	0.74	5.8	121.0828309	25.03556747	258358.544	2769719.669	32
??	Pingzhen	0.26	3.6	121.203986	24.952786	270598.2355	2760563.563	32
??	Longtan	1.42	36.5	121.2164577	24.86400048	271873.2622	2750731.543	32
??	Hukou	1.73	10.5	121.0388689	24.90009696	253926.5933	2754712.78	32
??	Zhudong	1.16	4.3	121.0889549	24.74091408	258997.847	2737084.183	32
??	Hsinchu	1.52	8.8	120.9723675	24.8056356	247206.4037	2744249.997	32
??	Toufen	1.37	5.4	120.8986929	24.69690679	239749.1152	2732210.903	32
??	Miaoli	1.19	4.5	120.8201147	24.56499183	231778.9513	2717608.589	32
??	Sanyi	1.09	4	120.7595675	24.38248443	225610.8072	2697404.393	32
??	Fengyuan	1.21	3.1	120.7425241	24.25699731	223856.2162	2683509.479	32
??	Shalu	0.75	3	120.568794	24.225628	206204.9642	2680078.798	32
??	Dali	1.1	3	120.6784444	24.09961111	217309.5348	2666092.325	32
??	Zhongming	1.69	4.8	120.641092	24.151958	213526.9718	2671898.973	32
??	Xitun	1.61	3.6	120.616917	24.162197	211073.3337	2673039.462	32
??	Changhua	1.1	9.6	120.541519	24.066	203376.8957	2662408.563	32
??	Xianxi	1.16	6.5	120.469061	24.131672	196036.0031	2669707.797	32
??	Erlin	1.36	7.2	120.409653	23.925175	189901.7565	2646862.1	32
??	Nantou	1.08	5.4	120.685306	23.913	217960.9325	2645423.87	32
??	Douliu	1.2	7.8	120.544994	23.711853	203604.1387	2623186.376	32
??	Lunbei	1.06	5.1	120.348742	23.757547	183615.4515	2628324.597	32
??	Xingang	0.78	4.3	120.345531	23.554839	183185.239	2605876.77	32
??	Puzi	1.16	3.2	120.2478	23.46538	173155.6228	2596018.432	32
??	Taixi	2.19	9.5	120.1993333	23.702175	168350.7048	2622269.861	32
??	Chiayi	1.33	8.9	120.4412515	23.46477865	192918.7784	2595861.802	32
??	Xinying	2.03	7.3	120.31725	23.305633	180167.1651	2578292.065	32
??	Shanhua	1.94	6	120.2974053	23.11337642	178034.4504	2557010.964	32
??	Annan	1.64	4.5	120.2175	23.048197	169810.9055	2549834.555	32
??	Tainan	1.65	5.1	120.22085	22.99123	170120.6725	2543524.177	32
??	Meinong	1.44	3.9	120.530542	22.883583	201833.2379	2531468.788	32
??	Qiaotou	1.88	6.3	120.305689	22.757506	178696.8572	2517598.62	32
??	Renwu	1.96	10.5	120.332631	22.689056	181429.6846	2510006.131	32
??	Fengshan	1.58	5.3	120.357422	22.628126	183947.8166	2503247.93	32
??	Daliao	1.32	4	120.425311	22.56413611	190899.162	2496133.724	32
??	Linyuan	1.28	4.1	120.41175	22.4795	189467.6618	2486767.36	32
??	Nanzi	1.1	5.1	120.328289	22.733667	181005.9027	2514948.11	32
??	Zuoying	0.94	38.8	120.292917	22.674861	177341.558	2508453.136	32
??	Qianjin	1.51	8.3	120.2867611	22.63390278	176687.2193	2503920.683	32
??	Qianzhen	1.18	7.6	120.3083336	22.6044507	178889.5598	22.6044507	32
??	Xiaogang	0.7	2.8	120.337736	22.565833	181893.5435	2496358.931	32
??	Pingtung	1.8	9.8	120.488033	22.673081	197391.0605	2508173.804	32
??	Chaozhou	1.35	6.6	120.561175	22.523108	204858.2576	2491543.305	32
??	Hengchun	1.54	7	120.788928	21.958069	228199.9944	2428929.591	32
??	Taitung	1.36	6.2	121.15045	22.755358	265450.6396	2517201.492	32
??	Hualien	1.52	8.4	121.599769	23.971306	311035.7319	2651975.171	32
??	Yangming	1.42	10.1	121.529583	25.182722	303377.2655	2786121.42	32
??	Yilan	1.91	23.5	121.746394	24.747917	325495.3942	2738062.753	32
??	Dongshan	1.18	7.2	121.792928	24.632203	330276.4487	2725272.259	32
??	Sanchong	1.3	7.4	121.493806	25.072611	299815.8397	2773911.122	32
??	Zhongli	2	17.8	121.221667	24.953278	272383.556	2760620.856	32
??	Zhushan	1.14	5.4	120.677306	23.756389	217106.971	2628081.672	32
??	Yonghe	0.78	4.5	121.516306	25.017	302109.2082	2767759.828	32
??	Fuxing	0.92	7.9	120.312017	22.608711	179270.4418	2501118.895	32
??	Puli	0.88	5.9	120.967903	23.968842	246733.614	2651572.87	32
??	Matsu	0.58	3.5	119.9314938	26.15188416	143168.4096	2893811.43	32
??	Kinmen	0.56	2.5	118.312256	24.432133	-22600.7287	2705527.895	32
??	Magong	0.56	2.7	119.566158	23.569031	103626.4632	2608028.345	32
??	Guanshan	0.62	1.3	121.161933	23.045083	266594.619	2549284.521	32
??	Mailiao	0.56	1.7	120.251825	23.753506	173733.7193	2627925.665	32
???	FugueiCape	1.83	10.8	121.5365689	25.29681695	173733.7193	2627925.665	32
??	Dacheng	1.1	8.4	120.2696417	23.85493056	175607.7527	2639149.039	32
??	Keelung	0.41	3.4	121.760056	25.129167	326641.0947	2780300.361	33
??	Xizhi	0.69	5.4	121.64081	25.06624	314649.5064	2773267.652	33
??	Wanli	1.03	6	121.689881	25.179667	319536.0581	2785856.183	33
??	Xindian	0.62	2.5	121.537778	24.977222	304293.8287	2763362.251	33
??	Tucheng	1.01	3.7	121.451861	24.982528	295617.6015	2763918.33	33
??	Banqiao	0.74	4.8	121.458667	25.012972	296293.3026	2767292.737	33
??	Xinzhuang	0.52	5.8	121.4325	25.037972	293643.389	2770053.158	33
??	Cailiao	1.06	4.8	121.481028	25.06895	298528.2	2773500.962	33
??	Linkou	1.15	4.8	121.3654898	25.07798949	286869.3782	2774465.731	33
??	Tamsui	0.66	3.8	121.449239	25.1645	295285.9191	2784073.597	33
??	Shilin	0.89	11.9	121.5166636	25.10334003	302108.7712	2777323.471	33
??	Zhongshan	0.57	6.1	121.526528	25.062361	303121.3595	2772788.228	33
??	Wanhua	0.88	3.8	121.507972	25.046503	301255.8092	2771024.55	33
??	Guting	0.74	4.9	121.529556	25.020608	303444.953	2768164.63	33
??	Songshan	0.59	5.7	121.578611	25.05	308381.9745	2771440.514	33
??	Datong	0.58	4.7	121.5134207	25.06331455	301798.5412	2772888.765	33
??	Taoyuan	0.74	7.3	121.3050053	24.9947107	280788.6456	2765226.36	33
??	Dayuan	0.83	3.7	121.2025147	25.06100357	270431.7556	2772549.774	33
??	Guanyin	0.93	3.4	121.0828309	25.03556747	258358.544	2769719.669	33
??	Pingzhen	0.17	1.7	121.203986	24.952786	270598.2355	2760563.563	33
??	Longtan	1.73	19.5	121.2164577	24.86400048	271873.2622	2750731.543	33
??	Hukou	1.36	6.7	121.0388689	24.90009696	253926.5933	2754712.78	33
??	Zhudong		2.9	121.0889549	24.74091408	258997.847	2737084.183	33
??	Hsinchu	1.72	34.8	120.9723675	24.8056356	247206.4037	2744249.997	33
??	Toufen	1.15	3.2	120.8986929	24.69690679	239749.1152	2732210.903	33
??	Miaoli	0.95	4	120.8201147	24.56499183	231778.9513	2717608.589	33
??	Sanyi	1.01	2.3	120.7595675	24.38248443	225610.8072	2697404.393	33
??	Fengyuan	1	8.1	120.7425241	24.25699731	223856.2162	2683509.479	33
??	Shalu	0.53	3.2	120.568794	24.225628	206204.9642	2680078.798	33
??	Dali	1.02	3.1	120.6784444	24.09961111	217309.5348	2666092.325	33
??	Zhongming	1.58	4.8	120.641092	24.151958	213526.9718	2671898.973	33
??	Xitun	1.42	4.1	120.616917	24.162197	211073.3337	2673039.462	33
??	Changhua	1.02	5.9	120.541519	24.066	203376.8957	2662408.563	33
??	Xianxi	1.41	4.3	120.469061	24.131672	196036.0031	2669707.797	33
??	Erlin	1.37	4.6	120.409653	23.925175	189901.7565	2646862.1	33
??	Nantou	1.01	5.1	120.685306	23.913	217960.9325	2645423.87	33
??	Douliu	1.33	4.1	120.544994	23.711853	203604.1387	2623186.376	33
??	Lunbei	1.06	5.6	120.348742	23.757547	183615.4515	2628324.597	33
??	Xingang	0.9	6.1	120.345531	23.554839	183185.239	2605876.77	33
??	Puzi	1.22	3	120.2478	23.46538	173155.6228	2596018.432	33
??	Taixi	2.05	8.7	120.1993333	23.702175	168350.7048	2622269.861	33
??	Chiayi	1.09	9.7	120.4412515	23.46477865	192918.7784	2595861.802	33
??	Xinying	2.03	5.8	120.31725	23.305633	180167.1651	2578292.065	33
??	Shanhua	1.43	5.7	120.2974053	23.11337642	178034.4504	2557010.964	33
??	Annan	1.64	5.1	120.2175	23.048197	169810.9055	2549834.555	33
??	Tainan	1.66	7.1	120.22085	22.99123	170120.6725	2543524.177	33
??	Meinong	1.46	4.7	120.530542	22.883583	201833.2379	2531468.788	33
??	Qiaotou	1.95	11.7	120.305689	22.757506	178696.8572	2517598.62	33
??	Renwu	2.54	17.1	120.332631	22.689056	181429.6846	2510006.131	33
??	Fengshan	1.69	5.5	120.357422	22.628126	183947.8166	2503247.93	33
??	Daliao	1.41	5.6	120.425311	22.56413611	190899.162	2496133.724	33
??	Linyuan	1.66	4.8	120.41175	22.4795	189467.6618	2486767.36	33
??	Nanzi	1.41	6.7	120.328289	22.733667	181005.9027	2514948.11	33
??	Zuoying	1.11	3.8	120.292917	22.674861	177341.558	2508453.136	33
??	Qianjin	1.64	7.9	120.2867611	22.63390278	176687.2193	2503920.683	33
??	Qianzhen	1.64	9.5	120.3083336	22.6044507	178889.5598	22.6044507	33
??	Xiaogang	0.93	3.9	120.337736	22.565833	181893.5435	2496358.931	33
??	Pingtung	2.28	10.3	120.488033	22.673081	197391.0605	2508173.804	33
??	Chaozhou	1.58	14.8	120.561175	22.523108	204858.2576	2491543.305	33
??	Hengchun	1.75	12	120.788928	21.958069	228199.9944	2428929.591	33
??	Taitung	1.79	13.4	121.15045	22.755358	265450.6396	2517201.492	33
??	Hualien	2.01	12.5	121.599769	23.971306	311035.7319	2651975.171	33
??	Yangming	1.78	13.9	121.529583	25.182722	303377.2655	2786121.42	33
??	Yilan	2.37	18.2	121.746394	24.747917	325495.3942	2738062.753	33
??	Dongshan	1.4	7.8	121.792928	24.632203	330276.4487	2725272.259	33
??	Sanchong	1.67	10.5	121.493806	25.072611	299815.8397	2773911.122	33
??	Zhongli	1.82	7.5	121.221667	24.953278	272383.556	2760620.856	33
??	Zhushan	1.61	8.3	120.677306	23.756389	217106.971	2628081.672	33
??	Yonghe	0.58	1.3	121.516306	25.017	302109.2082	2767759.828	33
??	Fuxing	1.25	8	120.312017	22.608711	179270.4418	2501118.895	33
??	Puli	0.76	2	120.967903	23.968842	246733.614	2651572.87	33
??	Matsu	0.53	2.7	119.9314938	26.15188416	143168.4096	2893811.43	33
??	Kinmen	0.77	6.3	118.312256	24.432133	-22600.7287	2705527.895	33
??	Magong	0.48	1.7	119.566158	23.569031	103626.4632	2608028.345	33
??	Guanshan	0.58	1.4	121.161933	23.045083	266594.619	2549284.521	33
??	Mailiao	0.55	2	120.251825	23.753506	173733.7193	2627925.665	33
???	FugueiCape	1.66	9.9	121.5365689	25.29681695	173733.7193	2627925.665	33
??	Dacheng	0.81	6.4	120.2696417	23.85493056	175607.7527	2639149.039	33
??	Keelung	0.76	4.3	121.760056	25.129167	326641.0947	2780300.361	34
??	Xizhi	0.96	4.7	121.64081	25.06624	314649.5064	2773267.652	34
??	Wanli	1.12	4.2	121.689881	25.179667	319536.0581	2785856.183	34
??	Xindian	0.75	3.2	121.537778	24.977222	304293.8287	2763362.251	34
??	Tucheng	1.26	4	121.451861	24.982528	295617.6015	2763918.33	34
??	Banqiao	0.76	4	121.458667	25.012972	296293.3026	2767292.737	34
??	Xinzhuang	0.58	3.3	121.4325	25.037972	293643.389	2770053.158	34
??	Cailiao	1.11	3.9	121.481028	25.06895	298528.2	2773500.962	34
??	Linkou	0.95	9	121.3654898	25.07798949	286869.3782	2774465.731	34
??	Tamsui	0.76	4.3	121.449239	25.1645	295285.9191	2784073.597	34
??	Shilin	1.04	5.8	121.5166636	25.10334003	302108.7712	2777323.471	34
??	Zhongshan	0.68	2.5	121.526528	25.062361	303121.3595	2772788.228	34
??	Wanhua	0.82	3.7	121.507972	25.046503	301255.8092	2771024.55	34
??	Guting	0.98	4.4	121.529556	25.020608	303444.953	2768164.63	34
??	Songshan	0.65	2.4	121.578611	25.05	308381.9745	2771440.514	34
??	Datong	0.66	4	121.5134207	25.06331455	301798.5412	2772888.765	34
??	Taoyuan	0.52	2.3	121.3050053	24.9947107	280788.6456	2765226.36	34
??	Dayuan	0.93	3.5	121.2025147	25.06100357	270431.7556	2772549.774	34
??	Guanyin	0.71	2.6	121.0828309	25.03556747	258358.544	2769719.669	34
??	Pingzhen	0.18	6.2	121.203986	24.952786	270598.2355	2760563.563	34
??	Longtan	1.53	12.2	121.2164577	24.86400048	271873.2622	2750731.543	34
??	Hukou	1.42	8.4	121.0388689	24.90009696	253926.5933	2754712.78	34
??	Zhudong	0.81	6.7	121.0889549	24.74091408	258997.847	2737084.183	34
??	Hsinchu	1.88	11.9	120.9723675	24.8056356	247206.4037	2744249.997	34
??	Toufen	1.18	20.2	120.8986929	24.69690679	239749.1152	2732210.903	34
??	Miaoli	0.95	46.7	120.8201147	24.56499183	231778.9513	2717608.589	34
??	Sanyi	1.07	4.2	120.7595675	24.38248443	225610.8072	2697404.393	34
??	Fengyuan	1.1	3.9	120.7425241	24.25699731	223856.2162	2683509.479	34
??	Shalu	0.54	3.5	120.568794	24.225628	206204.9642	2680078.798	34
??	Dali	0.99	8.9	120.6784444	24.09961111	217309.5348	2666092.325	34
??	Zhongming	1.66	5	120.641092	24.151958	213526.9718	2671898.973	34
??	Xitun	1.72	8.3	120.616917	24.162197	211073.3337	2673039.462	34
??	Changhua	0.96	5.3	120.541519	24.066	203376.8957	2662408.563	34
??	Xianxi	1.14	4.5	120.469061	24.131672	196036.0031	2669707.797	34
??	Erlin	1.43	5.5	120.409653	23.925175	189901.7565	2646862.1	34
??	Nantou	1	4.9	120.685306	23.913	217960.9325	2645423.87	34
??	Douliu	1.5	7.4	120.544994	23.711853	203604.1387	2623186.376	34
??	Lunbei	1.09	4.4	120.348742	23.757547	183615.4515	2628324.597	34
??	Xingang	0.89	5.1	120.345531	23.554839	183185.239	2605876.77	34
??	Puzi	1.26	2.7	120.2478	23.46538	173155.6228	2596018.432	34
??	Taixi	2.27	13.8	120.1993333	23.702175	168350.7048	2622269.861	34
??	Chiayi	1.16	8	120.4412515	23.46477865	192918.7784	2595861.802	34
??	Xinying	2.26	5.3	120.31725	23.305633	180167.1651	2578292.065	34
??	Shanhua	1.04	4.3	120.2974053	23.11337642	178034.4504	2557010.964	34
??	Annan	1.75	5.1	120.2175	23.048197	169810.9055	2549834.555	34
??	Tainan	1.47	8.9	120.22085	22.99123	170120.6725	2543524.177	34
??	Meinong	1.58	4.1	120.530542	22.883583	201833.2379	2531468.788	34
??	Qiaotou	1.59	5.9	120.305689	22.757506	178696.8572	2517598.62	34
??	Renwu	2.76	28.6	120.332631	22.689056	181429.6846	2510006.131	34
??	Fengshan	1.59	6	120.357422	22.628126	183947.8166	2503247.93	34
??	Daliao	1.43	5.8	120.425311	22.56413611	190899.162	2496133.724	34
??	Linyuan	1.14	4.4	120.41175	22.4795	189467.6618	2486767.36	34
??	Nanzi	1.38	4.8	120.328289	22.733667	181005.9027	2514948.11	34
??	Zuoying	1.12	3.5	120.292917	22.674861	177341.558	2508453.136	34
??	Qianjin	1.54	4.8	120.2867611	22.63390278	176687.2193	2503920.683	34
??	Qianzhen	1.67	13.1	120.3083336	22.6044507	178889.5598	22.6044507	34
??	Xiaogang	1.01	3.4	120.337736	22.565833	181893.5435	2496358.931	34
??	Pingtung	2.61	24.8	120.488033	22.673081	197391.0605	2508173.804	34
??	Chaozhou	1.65	6.8	120.561175	22.523108	204858.2576	2491543.305	34
??	Hengchun	1.87	7.5	120.788928	21.958069	228199.9944	2428929.591	34
??	Taitung	1.73	7.6	121.15045	22.755358	265450.6396	2517201.492	34
??	Hualien	1.96	9.3	121.599769	23.971306	311035.7319	2651975.171	34
??	Yangming	2.3	26.2	121.529583	25.182722	303377.2655	2786121.42	34
??	Yilan	2.26	10.9	121.746394	24.747917	325495.3942	2738062.753	34
??	Dongshan	1.34	8.3	121.792928	24.632203	330276.4487	2725272.259	34
??	Sanchong	2.11	9.9	121.493806	25.072611	299815.8397	2773911.122	34
??	Zhongli	1.89	10	121.221667	24.953278	272383.556	2760620.856	34
??	Zhushan	1.78	18.7	120.677306	23.756389	217106.971	2628081.672	34
??	Yonghe	0.6	2.6	121.516306	25.017	302109.2082	2767759.828	34
??	Fuxing	1.43	11.2	120.312017	22.608711	179270.4418	2501118.895	34
??	Puli	0.81	3.6	120.967903	23.968842	246733.614	2651572.87	34
??	Matsu	0.55	5.3	119.9314938	26.15188416	143168.4096	2893811.43	34
??	Kinmen	0.7	3	118.312256	24.432133	-22600.7287	2705527.895	34
??	Magong	0.48	2.1	119.566158	23.569031	103626.4632	2608028.345	34
??	Guanshan	0.61	1.7	121.161933	23.045083	266594.619	2549284.521	34
??	Mailiao	0.54	2.1	120.251825	23.753506	173733.7193	2627925.665	34
???	FugueiCape	1.9	11.5	121.5365689	25.29681695	173733.7193	2627925.665	34
??	Dacheng	1.03	8.6	120.2696417	23.85493056	175607.7527	2639149.039	34
??	Keelung	1.22	3.6	121.760056	25.129167	326641.0947	2780300.361	35
??	Xizhi	0.86	2	121.64081	25.06624	314649.5064	2773267.652	35
??	Wanli	1.27	3.4	121.689881	25.179667	319536.0581	2785856.183	35
??	Xindian	0.86	2.4	121.537778	24.977222	304293.8287	2763362.251	35
??	Tucheng	1.13	3.4	121.451861	24.982528	295617.6015	2763918.33	35
??	Banqiao	0.85	3.4	121.458667	25.012972	296293.3026	2767292.737	35
??	Xinzhuang	0.66	1.8	121.4325	25.037972	293643.389	2770053.158	35
??	Cailiao	1.03	3.2	121.481028	25.06895	298528.2	2773500.962	35
??	Linkou	0.93	3.2	121.3654898	25.07798949	286869.3782	2774465.731	35
??	Tamsui	0.77	4.1	121.449239	25.1645	295285.9191	2784073.597	35
??	Shilin	0.75	2.3	121.5166636	25.10334003	302108.7712	2777323.471	35
??	Zhongshan	0.66	1.8	121.526528	25.062361	303121.3595	2772788.228	35
??	Wanhua	1.11	3.5	121.507972	25.046503	301255.8092	2771024.55	35
??	Guting	0.8	2.6	121.529556	25.020608	303444.953	2768164.63	35
??	Songshan	0.81	1.8	121.578611	25.05	308381.9745	2771440.514	35
??	Datong	0.54	2.5	121.5134207	25.06331455	301798.5412	2772888.765	35
??	Taoyuan	0.73	6.7	121.3050053	24.9947107	280788.6456	2765226.36	35
??	Dayuan	0.88	4.8	121.2025147	25.06100357	270431.7556	2772549.774	35
??	Guanyin	1.01	2.4	121.0828309	25.03556747	258358.544	2769719.669	35
??	Pingzhen	0.14	2.1	121.203986	24.952786	270598.2355	2760563.563	35
??	Longtan	1.72	15.3	121.2164577	24.86400048	271873.2622	2750731.543	35
??	Hukou	1.63	9.6	121.0388689	24.90009696	253926.5933	2754712.78	35
??	Zhudong	1.33	6.4	121.0889549	24.74091408	258997.847	2737084.183	35
??	Hsinchu	2.06	8.9	120.9723675	24.8056356	247206.4037	2744249.997	35
??	Toufen	1.21	4.9	120.8986929	24.69690679	239749.1152	2732210.903	35
??	Miaoli	1.11	5	120.8201147	24.56499183	231778.9513	2717608.589	35
??	Sanyi	1.19	3.7	120.7595675	24.38248443	225610.8072	2697404.393	35
??	Fengyuan	1.18	3.9	120.7425241	24.25699731	223856.2162	2683509.479	35
??	Shalu	0.65	2	120.568794	24.225628	206204.9642	2680078.798	35
??	Dali	1.09	4.1	120.6784444	24.09961111	217309.5348	2666092.325	35
